Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
27,65000,MORTGAGE,11.0,PERSONAL,3000,7.51,0,0.05,N,8
27,36400,RENT,5.0,MEDICAL,9000,7.49,0,0.25,N,8
27,59000,MORTGAGE,11.0,PERSONAL,3000,7.9,1,0.05,N,9
27,37000,RENT,,MEDICAL,9000,11.11,0,0.24,N,5
29,65000,MORTGAGE,2.0,VENTURE,10000,,0,0.15,N,5
32,37000,RENT,16.0,MEDICAL,9000,6.92,0,0.24,N,8
27,37000,RENT,6.0,MEDICAL,9000,8.94,0,0.24,N,7
31,37200,RENT,4.0,DEBTCONSOLIDATION,9000,7.51,0,0.24,N,6
27,65000,MORTGAGE,5.0,VENTURE,13225,12.69,0,0.2,N,6
35,38000,RENT,1.0,DEBTCONSOLIDATION,9000,14.65,0,0.24,Y,8
30,65000,MORTGAGE,3.0,VENTURE,20000,16.77,0,0.31,Y,6
31,65000,MORTGAGE,15.0,HOMEIMPROVEMENT,5000,6.03,0,0.08,N,9
28,38000,RENT,8.0,DEBTCONSOLIDATION,9000,9.96,0,0.24,N,9
31,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,20000,11.71,0,0.31,N,9
28,32200,RENT,2.0,EDUCATION,9000,13.99,1,0.28,Y,7
28,32400,RENT,1.0,PERSONAL,9000,15.62,1,0.28,Y,10
31,39000,RENT,5.0,MEDICAL,9000,10.71,0,0.23,N,6
27,39000,RENT,1.0,MEDICAL,9000,10.08,0,0.23,N,8
29,40000,RENT,2.0,VENTURE,9000,14.27,0,0.23,Y,5
27,65000,MORTGAGE,5.0,VENTURE,10000,12.42,0,0.15,N,6
30,40000,RENT,9.0,EDUCATION,9000,16.77,0,0.23,Y,5
29,65000,MORTGAGE,7.0,PERSONAL,7000,,0,0.11,N,10
28,40000,RENT,2.0,MEDICAL,9000,12.53,0,0.23,N,5
32,40020,RENT,2.0,DEBTCONSOLIDATION,9000,14.35,0,0.22,N,6
31,40800,RENT,6.0,PERSONAL,9000,,0,0.22,N,6
31,65000,MORTGAGE,15.0,PERSONAL,3000,16.77,0,0.05,Y,7
28,41000,RENT,1.0,MEDICAL,9000,9.88,0,0.22,N,8
29,65000,MORTGAGE,2.0,MEDICAL,4800,,0,0.07,N,5
30,65000,MORTGAGE,6.0,PERSONAL,17500,,0,0.27,N,8
27,65000,MORTGAGE,8.0,MEDICAL,3000,12.42,0,0.05,N,10
35,36000,RENT,4.0,MEDICAL,9000,18.39,1,0.25,Y,6
29,42000,RENT,13.0,PERSONAL,9000,13.06,0,0.21,N,5
31,65000,MORTGAGE,15.0,VENTURE,30000,12.69,0,0.46,N,9
29,59000,MORTGAGE,5.0,VENTURE,8000,16.77,1,0.14,Y,8
33,42000,RENT,3.0,MEDICAL,9000,,0,0.21,N,8
33,42597,RENT,5.0,VENTURE,9000,10.37,0,0.21,N,5
33,65000,MORTGAGE,4.0,VENTURE,15000,7.51,0,0.23,N,8
29,65000,MORTGAGE,,DEBTCONSOLIDATION,3000,6.03,0,0.05,N,7
28,37200,RENT,,HOMEIMPROVEMENT,9000,14.59,1,0.24,Y,8
27,65000,MORTGAGE,,VENTURE,6025,6.03,0,0.09,N,10
30,65000,OWN,1.0,HOMEIMPROVEMENT,1800,16.49,0,0.03,N,9
32,38482,RENT,6.0,MEDICAL,9000,15.31,1,0.23,Y,7
28,45000,RENT,4.0,DEBTCONSOLIDATION,9000,14.65,0,0.2,N,10
31,65000,MORTGAGE,11.0,PERSONAL,5000,,0,0.08,N,5
28,65000,MORTGAGE,12.0,EDUCATION,15000,9.99,0,0.23,N,10
29,45000,RENT,0.0,DEBTCONSOLIDATION,9000,12.69,0,0.2,N,7
32,65000,MORTGAGE,3.0,PERSONAL,8000,,0,0.12,N,5
31,45000,RENT,2.0,EDUCATION,9000,12.84,0,0.2,N,5
33,65000,MORTGAGE,1.0,MEDICAL,15000,11.99,0,0.23,N,10
31,65000,MORTGAGE,6.0,VENTURE,12000,7.49,0,0.18,N,6
31,65000,MORTGAGE,15.0,MEDICAL,8000,11.49,0,0.12,N,5
32,46000,RENT,4.0,MEDICAL,9000,7.51,0,0.2,N,9
30,46000,RENT,5.0,VENTURE,9000,7.29,0,0.2,N,5
27,47000,RENT,3.0,EDUCATION,9000,12.98,0,0.19,N,7
34,47700,RENT,2.0,DEBTCONSOLIDATION,9000,7.14,0,0.19,N,7
29,65000,MORTGAGE,5.0,EDUCATION,10000,8.49,0,0.15,N,10
32,48000,RENT,3.0,DEBTCONSOLIDATION,9000,13.99,0,0.19,N,8
27,48000,RENT,5.0,MEDICAL,9000,10.99,0,0.19,N,10
27,65000,MORTGAGE,11.0,VENTURE,8000,7.49,0,0.12,N,8
28,48000,RENT,11.0,MEDICAL,9000,8.59,0,0.19,N,7
28,65000,MORTGAGE,12.0,EDUCATION,24000,10.99,0,0.37,N,5
27,65000,MORTGAGE,11.0,DEBTCONSOLIDATION,19200,7.49,0,0.3,N,7
33,44000,RENT,0.0,MEDICAL,9000,15.21,1,0.2,Y,6
33,50000,RENT,1.0,DEBTCONSOLIDATION,9000,7.51,0,0.18,N,5
28,65000,MORTGAGE,3.0,VENTURE,10000,7.49,0,0.15,N,5
34,65000,MORTGAGE,3.0,VENTURE,5000,6.99,0,0.08,N,7
29,65000,MORTGAGE,4.0,HOMEIMPROVEMENT,10000,6.99,0,0.15,N,9
28,65000,MORTGAGE,8.0,EDUCATION,3000,,0,0.05,N,7
29,65000,MORTGAGE,9.0,PERSONAL,6000,6.99,0,0.09,N,10
34,65000,MORTGAGE,8.0,VENTURE,13750,,0,0.21,N,5
32,51000,RENT,1.0,PERSONAL,9000,12.99,0,0.18,Y,5
31,51000,RENT,5.0,PERSONAL,9000,10.99,0,0.18,N,7
30,51600,RENT,5.0,DEBTCONSOLIDATION,9000,6.54,0,0.17,N,6
35,52000,RENT,2.0,VENTURE,9000,,0,0.17,N,9
29,65000,MORTGAGE,11.0,HOMEIMPROVEMENT,7000,,0,0.11,N,10
34,65000,MORTGAGE,5.0,EDUCATION,21200,9.99,0,0.33,N,6
28,65000,MORTGAGE,4.0,HOMEIMPROVEMENT,2000,7.49,0,0.03,N,6
28,46000,RENT,3.0,DEBTCONSOLIDATION,9000,17.56,1,0.2,Y,7
28,65000,MORTGAGE,2.0,VENTURE,2500,5.99,0,0.04,N,7
33,65000,MORTGAGE,14.0,DEBTCONSOLIDATION,3600,13.99,0,0.06,N,9
27,65000,MORTGAGE,11.0,VENTURE,4500,11.99,0,0.07,N,10
30,65000,MORTGAGE,14.0,PERSONAL,6200,,0,0.1,N,5
32,53000,RENT,4.0,MEDICAL,9000,5.79,0,0.17,N,6
27,65000,OWN,6.0,EDUCATION,15000,6.99,0,0.23,N,5
32,65000,OWN,12.0,VENTURE,10000,11.99,0,0.15,N,5
34,65000,MORTGAGE,6.0,DEBTCONSOLIDATION,12300,,0,0.19,N,10
27,65000,MORTGAGE,11.0,VENTURE,9000,7.66,0,0.14,N,6
35,55000,RENT,3.0,DEBTCONSOLIDATION,9000,10.25,0,0.16,N,6
34,30000,RENT,3.0,PERSONAL,9050,5.99,0,0.3,N,9
29,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,7000,7.29,0,0.11,N,6
33,62130,RENT,6.0,HOMEIMPROVEMENT,9050,7.29,0,0.15,N,7
28,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,5000,6.92,0,0.08,N,5
30,65000,MORTGAGE,3.0,PERSONAL,12000,7.66,0,0.18,N,7
34,62000,RENT,2.0,PERSONAL,9100,13.48,0,0.15,N,7
28,65000,OWN,13.0,VENTURE,8000,7.66,0,0.12,N,7
33,125000,RENT,0.0,PERSONAL,9100,7.88,0,0.07,N,8
33,43000,RENT,1.0,EDUCATION,9150,13.16,0,0.21,Y,10
33,120000,RENT,1.0,PERSONAL,9150,13.99,0,0.08,N,5
34,28500,RENT,0.0,EDUCATION,9175,12.69,1,0.32,N,5
28,65000,MORTGAGE,2.0,MEDICAL,7500,7.29,0,0.12,N,8
30,65000,MORTGAGE,4.0,MEDICAL,3600,6.92,0,0.06,N,10
29,65000,MORTGAGE,1.0,HOMEIMPROVEMENT,9600,5.79,0,0.15,N,5
27,60000,RENT,2.0,VENTURE,9200,12.42,0,0.15,N,7
32,65000,OWN,3.0,PERSONAL,12000,13.35,0,0.18,Y,9
28,62000,RENT,3.0,MEDICAL,9200,10.0,0,0.15,N,9
29,73000,RENT,2.0,EDUCATION,9200,7.88,0,0.13,N,5
27,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,22000,14.09,0,0.34,Y,6
35,65000,MORTGAGE,,VENTURE,6500,5.42,0,0.1,N,5
32,59000,MORTGAGE,0.0,MEDICAL,3500,13.72,1,0.06,N,6
28,19000,RENT,1.0,DEBTCONSOLIDATION,9250,11.49,1,0.49,N,7
28,19200,RENT,0.0,MEDICAL,9250,14.22,1,0.48,N,9
30,65000,MORTGAGE,15.0,DEBTCONSOLIDATION,7500,6.17,0,0.12,N,9
29,65000,MORTGAGE,5.0,MEDICAL,6000,10.36,0,0.09,N,7
33,21996,RENT,0.0,EDUCATION,9250,12.87,1,0.42,N,9
30,26000,RENT,3.0,EDUCATION,9250,,1,0.36,N,5
31,65000,MORTGAGE,15.0,EDUCATION,7750,7.51,0,0.12,N,8
27,65000,OWN,8.0,MEDICAL,5000,7.88,0,0.08,N,5
30,28000,RENT,0.0,MEDICAL,9250,11.48,1,0.33,N,9
27,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,15000,10.75,0,0.23,N,5
33,29736,RENT,,VENTURE,9250,9.99,1,0.31,N,10
31,65000,MORTGAGE,3.0,MEDICAL,10000,13.61,0,0.15,N,9
29,32000,RENT,10.0,HOMEIMPROVEMENT,9250,15.65,1,0.29,N,7
30,65000,MORTGAGE,2.0,HOMEIMPROVEMENT,4000,15.21,0,0.06,N,7
29,40000,RENT,0.0,VENTURE,9250,14.65,0,0.23,N,7
35,34000,RENT,1.0,PERSONAL,9250,10.59,1,0.27,N,10
34,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,11200,7.88,0,0.17,N,6
30,67000,RENT,2.0,VENTURE,9250,,0,0.14,N,7
27,36000,RENT,2.0,EDUCATION,9300,,1,0.26,Y,9
29,54996,RENT,8.0,MEDICAL,9300,9.32,0,0.17,N,7
28,62000,RENT,3.0,DEBTCONSOLIDATION,9300,11.72,0,0.15,Y,5
32,65000,MORTGAGE,12.0,VENTURE,12000,7.88,0,0.18,N,5
32,12000,RENT,1.0,MEDICAL,9325,8.38,1,0.78,N,6
32,30000,RENT,4.0,MEDICAL,9325,13.62,1,0.31,N,7
34,65000,MORTGAGE,12.0,VENTURE,6000,7.14,0,0.09,N,10
27,65000,MORTGAGE,11.0,PERSONAL,18000,7.51,0,0.28,N,8
27,65000,MORTGAGE,7.0,HOMEIMPROVEMENT,12000,11.36,0,0.18,N,8
35,65000,MORTGAGE,19.0,EDUCATION,20000,10.25,0,0.31,N,5
32,83196,RENT,1.0,MEDICAL,9350,,0,0.11,N,8
32,65000,MORTGAGE,16.0,DEBTCONSOLIDATION,5500,7.51,0,0.08,N,7
34,65000,MORTGAGE,17.0,PERSONAL,10000,11.36,0,0.15,N,7
29,65000,MORTGAGE,13.0,EDUCATION,10000,15.33,0,0.15,Y,6
27,31200,RENT,2.0,MEDICAL,9400,6.91,0,0.3,N,5
33,65000,MORTGAGE,3.0,DEBTCONSOLIDATION,2000,7.88,0,0.03,N,7
28,72800,RENT,12.0,HOMEIMPROVEMENT,9425,11.49,0,0.13,N,8
32,28800,RENT,7.0,PERSONAL,9450,14.27,1,0.33,Y,10
29,65000,MORTGAGE,9.0,HOMEIMPROVEMENT,11500,7.51,0,0.18,N,10
34,59000,MORTGAGE,1.0,MEDICAL,20000,,1,0.34,Y,7
32,29000,RENT,16.0,DEBTCONSOLIDATION,9450,16.29,1,0.33,N,8
28,65000,MORTGAGE,6.0,PERSONAL,22000,15.65,0,0.34,N,5
27,65000,MORTGAGE,0.0,DEBTCONSOLIDATION,10250,8.59,0,0.16,N,5
27,65000,MORTGAGE,7.0,HOMEIMPROVEMENT,4500,13.92,0,0.07,N,7
32,70000,RENT,1.0,DEBTCONSOLIDATION,9450,10.83,0,0.14,N,10
31,95000,RENT,0.0,PERSONAL,9450,6.54,0,0.1,N,6
27,65000,MORTGAGE,11.0,HOMEIMPROVEMENT,24000,17.74,0,0.37,Y,6
27,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,10000,12.53,0,0.15,N,7
27,75000,RENT,0.0,HOMEIMPROVEMENT,9475,,0,0.13,N,5
31,21900,RENT,,PERSONAL,9500,14.59,1,0.43,N,8
29,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,10000,8.94,0,0.15,N,9
30,65000,MORTGAGE,1.0,PERSONAL,25000,15.65,0,0.38,Y,5
34,36000,RENT,2.0,DEBTCONSOLIDATION,9500,8.59,0,0.26,N,8
28,65000,OWN,1.0,MEDICAL,2500,13.22,0,0.04,Y,7
29,59000,MORTGAGE,9.0,DEBTCONSOLIDATION,18000,15.65,1,0.31,Y,8
29,40000,RENT,7.0,VENTURE,9500,,0,0.24,N,7
29,65000,MORTGAGE,13.0,PERSONAL,16000,12.87,0,0.25,Y,10
28,59000,MORTGAGE,1.0,DEBTCONSOLIDATION,12000,9.63,1,0.2,N,10
34,65000,OWN,2.0,PERSONAL,5600,8.0,0,0.09,N,6
32,65000,MORTGAGE,6.0,PERSONAL,5600,11.58,0,0.09,N,5
29,49000,RENT,3.0,EDUCATION,9500,,1,0.19,N,5
33,70000,RENT,10.0,DEBTCONSOLIDATION,9500,,0,0.14,N,5
29,72000,RENT,3.0,MEDICAL,9500,11.26,0,0.13,N,7
28,65000,OWN,1.0,VENTURE,7500,10.96,0,0.12,N,5
29,77040,RENT,1.0,EDUCATION,9500,12.84,0,0.12,Y,9
32,96000,RENT,8.0,HOMEIMPROVEMENT,9500,,0,0.1,N,5
30,59000,MORTGAGE,4.0,MEDICAL,10000,8.0,1,0.17,N,9
27,19498,RENT,3.0,HOMEIMPROVEMENT,9575,6.62,1,0.49,N,9
33,65000,MORTGAGE,4.0,HOMEIMPROVEMENT,16800,9.76,0,0.26,N,6
29,59000,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,9.76,1,0.25,N,8
32,24696,RENT,1.0,EDUCATION,9600,7.14,1,0.39,N,9
28,65000,OWN,0.0,HOMEIMPROVEMENT,1450,9.76,0,0.02,N,6
34,65000,MORTGAGE,3.0,EDUCATION,10000,,0,0.15,N,8
35,65000,MORTGAGE,5.0,DEBTCONSOLIDATION,25000,9.51,0,0.38,N,10
28,25000,RENT,1.0,MEDICAL,9600,14.27,1,0.38,Y,10
30,65004,MORTGAGE,9.0,EDUCATION,15000,7.51,0,0.23,N,9
35,28080,RENT,3.0,MEDICAL,9600,13.57,1,0.34,Y,7
30,65004,MORTGAGE,3.0,PERSONAL,1500,5.99,0,0.02,N,9
28,30000,RENT,0.0,VENTURE,9600,,1,0.32,N,7
33,33504,RENT,4.0,DEBTCONSOLIDATION,9600,10.99,0,0.29,N,8
28,65004,MORTGAGE,7.0,MEDICAL,9000,5.99,0,0.14,N,5
29,33600,RENT,0.0,PERSONAL,9600,15.99,1,0.29,Y,7
29,65004,MORTGAGE,7.0,EDUCATION,5000,6.17,0,0.08,N,7
28,34000,RENT,7.0,DEBTCONSOLIDATION,9600,10.99,0,0.28,N,5
33,65004,MORTGAGE,14.0,VENTURE,8000,11.49,0,0.12,N,9
27,37595,RENT,6.0,DEBTCONSOLIDATION,9600,7.14,0,0.26,N,8
30,65004,MORTGAGE,6.0,PERSONAL,7100,8.0,0,0.11,N,10
28,59004,MORTGAGE,1.0,PERSONAL,8000,7.37,1,0.14,N,6
30,65004,MORTGAGE,3.0,DEBTCONSOLIDATION,5250,9.63,0,0.08,N,8
28,39000,RENT,0.0,MEDICAL,9600,7.49,0,0.25,N,8
27,65004,OWN,1.0,HOMEIMPROVEMENT,12000,12.09,0,0.18,N,7
29,65061,MORTGAGE,13.0,PERSONAL,12000,9.62,0,0.18,N,5
30,65136,MORTGAGE,0.0,PERSONAL,6250,12.87,0,0.1,Y,9
34,65200,MORTGAGE,13.0,VENTURE,8000,6.92,0,0.12,N,7
31,65200,MORTGAGE,7.0,PERSONAL,7000,8.0,0,0.11,N,8
32,40000,RENT,1.0,DEBTCONSOLIDATION,9600,13.48,0,0.24,Y,5
27,65304,MORTGAGE,6.0,HOMEIMPROVEMENT,5300,7.51,0,0.08,N,10
30,41000,RENT,7.0,VENTURE,9600,,0,0.23,N,9
27,41400,RENT,2.0,DEBTCONSOLIDATION,9600,,0,0.23,N,5
28,42000,RENT,4.0,MEDICAL,9600,7.9,0,0.23,N,7
28,36000,RENT,3.0,MEDICAL,9600,14.61,1,0.27,Y,10
28,65500,MORTGAGE,11.0,HOMEIMPROVEMENT,11000,6.03,0,0.17,N,8
33,44000,RENT,2.0,MEDICAL,9600,13.16,0,0.22,Y,5
33,45000,RENT,2.0,EDUCATION,9600,8.49,0,0.21,N,5
30,65600,OWN,5.0,VENTURE,4000,12.68,0,0.06,Y,7
27,59619,MORTGAGE,11.0,VENTURE,7750,14.84,1,0.13,Y,9
27,39996,RENT,5.0,MEDICAL,9600,,1,0.24,N,9
33,48000,RENT,5.0,MEDICAL,9600,16.29,0,0.2,Y,7
28,51996,RENT,11.0,HOMEIMPROVEMENT,9600,9.07,0,0.18,N,7
31,46000,RENT,6.0,MEDICAL,9600,14.46,1,0.21,Y,5
29,66000,MORTGAGE,10.0,DEBTCONSOLIDATION,7000,9.91,0,0.11,N,10
29,60000,MORTGAGE,11.0,VENTURE,6000,15.27,1,0.1,Y,10
35,66000,MORTGAGE,4.0,VENTURE,3000,6.03,0,0.05,N,7
29,53000,RENT,7.0,VENTURE,9600,12.73,0,0.18,N,5
35,66000,MORTGAGE,6.0,DEBTCONSOLIDATION,9100,12.42,0,0.14,N,7
29,58327,RENT,4.0,VENTURE,9600,11.48,0,0.16,N,5
33,59000,RENT,17.0,MEDICAL,9600,9.91,0,0.16,N,8
27,60000,RENT,7.0,VENTURE,9600,10.65,0,0.16,N,7
28,60000,RENT,7.0,EDUCATION,9600,13.57,0,0.16,Y,8
31,66000,MORTGAGE,8.0,VENTURE,4200,7.49,0,0.06,N,7
34,60000,MORTGAGE,18.0,EDUCATION,3000,11.99,1,0.05,N,10
29,66000,MORTGAGE,4.0,VENTURE,3000,5.42,0,0.05,N,7
27,66000,MORTGAGE,12.0,EDUCATION,8400,16.49,0,0.13,Y,7
29,60000,RENT,1.0,HOMEIMPROVEMENT,9600,11.66,0,0.16,Y,6
27,54000,RENT,4.0,PERSONAL,9600,12.17,1,0.18,Y,9
33,66000,OWN,16.0,MEDICAL,3500,,0,0.05,N,9
33,66000,OWN,3.0,VENTURE,5600,10.99,0,0.08,N,9
29,66000,MORTGAGE,,PERSONAL,3000,7.66,0,0.05,N,7
30,65000,RENT,11.0,PERSONAL,9600,12.42,0,0.15,N,10
27,62000,RENT,2.0,PERSONAL,9600,10.25,1,0.15,N,8
28,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,6500,5.79,1,0.11,N,6
29,60000,MORTGAGE,13.0,MEDICAL,25000,20.16,1,0.42,N,10
35,70000,RENT,5.0,HOMEIMPROVEMENT,9600,5.42,0,0.14,N,9
30,71400,RENT,0.0,HOMEIMPROVEMENT,9600,12.61,0,0.13,N,6
27,60000,MORTGAGE,12.0,MEDICAL,2000,15.7,1,0.03,Y,6
27,78000,RENT,5.0,EDUCATION,9600,17.14,0,0.12,Y,7
27,78000,RENT,4.0,HOMEIMPROVEMENT,9600,12.29,0,0.12,Y,9
27,60000,MORTGAGE,,HOMEIMPROVEMENT,8400,12.73,1,0.14,N,9
30,66000,MORTGAGE,,VENTURE,12000,7.51,0,0.18,N,10
31,80000,RENT,1.0,MEDICAL,9600,9.91,0,0.12,N,7
27,66000,MORTGAGE,0.0,EDUCATION,9250,8.59,0,0.14,N,9
32,80000,RENT,6.0,DEBTCONSOLIDATION,9600,11.14,0,0.12,N,5
30,66000,MORTGAGE,15.0,VENTURE,15000,11.14,0,0.23,N,8
30,66000,MORTGAGE,8.0,EDUCATION,6000,7.68,0,0.09,N,8
30,66000,MORTGAGE,0.0,DEBTCONSOLIDATION,11200,9.32,0,0.17,N,9
31,66000,MORTGAGE,9.0,VENTURE,22000,16.63,0,0.33,Y,5
31,66000,MORTGAGE,15.0,PERSONAL,10000,,0,0.15,N,5
33,66000,MORTGAGE,2.0,PERSONAL,20000,12.61,0,0.3,Y,5
27,66300,RENT,1.0,MEDICAL,9600,,1,0.12,N,7
32,66100,MORTGAGE,5.0,MEDICAL,5000,6.03,0,0.08,N,8
30,66120,MORTGAGE,10.0,PERSONAL,2800,13.57,0,0.04,N,6
32,66300,MORTGAGE,5.0,DEBTCONSOLIDATION,6075,6.03,0,0.09,N,10
29,66352,MORTGAGE,5.0,HOMEIMPROVEMENT,7000,7.88,0,0.11,N,5
31,66360,MORTGAGE,8.0,HOMEIMPROVEMENT,7000,11.86,0,0.11,N,6
34,113000,RENT,6.0,EDUCATION,9600,,0,0.08,Y,9
29,66500,OWN,4.0,VENTURE,12000,6.99,0,0.18,N,8
28,120000,RENT,12.0,MEDICAL,9600,8.0,0,0.08,N,7
31,66500,MORTGAGE,0.0,VENTURE,4200,7.66,0,0.06,N,8
31,113000,RENT,1.0,HOMEIMPROVEMENT,9600,14.91,1,0.08,Y,7
31,128000,RENT,1.0,PERSONAL,9600,,1,0.07,Y,8
30,66500,MORTGAGE,5.0,DEBTCONSOLIDATION,8000,7.88,0,0.12,N,9
27,66500,MORTGAGE,3.0,HOMEIMPROVEMENT,16000,10.99,0,0.24,N,5
27,56400,RENT,1.0,VENTURE,9700,8.88,0,0.17,N,10
33,66500,MORTGAGE,1.0,PERSONAL,9200,,0,0.14,N,7
29,71000,RENT,4.0,DEBTCONSOLIDATION,9700,8.94,0,0.14,N,5
30,88000,RENT,3.0,HOMEIMPROVEMENT,9700,,0,0.11,N,5
35,66560,MORTGAGE,11.0,VENTURE,4200,5.79,0,0.06,N,10
30,66560,MORTGAGE,10.0,DEBTCONSOLIDATION,2500,6.39,0,0.04,N,7
28,25000,RENT,,MEDICAL,9750,18.25,1,0.39,Y,6
28,60675,MORTGAGE,6.0,DEBTCONSOLIDATION,14000,15.62,1,0.23,Y,10
27,27000,RENT,2.0,MEDICAL,9750,9.63,1,0.36,N,6
27,29000,RENT,4.0,PERSONAL,9750,7.51,1,0.34,N,6
27,66800,MORTGAGE,11.0,MEDICAL,9600,7.51,0,0.14,N,7
31,33000,RENT,1.0,MEDICAL,9750,14.54,1,0.3,Y,9
28,66887,MORTGAGE,2.0,VENTURE,25000,10.36,0,0.37,N,8
30,66888,MORTGAGE,6.0,PERSONAL,15000,12.23,0,0.22,N,8
29,66901,MORTGAGE,13.0,MEDICAL,9475,,0,0.14,N,10
33,30784,RENT,7.0,DEBTCONSOLIDATION,9950,12.99,1,0.32,N,8
34,86000,RENT,4.0,VENTURE,9950,7.88,0,0.12,N,7
32,66996,MORTGAGE,6.0,MEDICAL,8000,,0,0.12,N,9
29,66996,MORTGAGE,1.0,PERSONAL,9000,8.94,0,0.13,N,7
34,67000,MORTGAGE,4.0,EDUCATION,7000,7.51,0,0.1,N,9
31,67000,MORTGAGE,9.0,DEBTCONSOLIDATION,3000,10.65,0,0.04,N,9
32,21120,RENT,0.0,MEDICAL,10000,,1,0.47,N,6
33,21600,RENT,3.0,DEBTCONSOLIDATION,10000,12.53,1,0.46,N,8
27,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,6800,15.99,1,0.11,N,7
27,67000,MORTGAGE,1.0,PERSONAL,4200,,0,0.06,N,5
32,22000,RENT,9.0,MEDICAL,10000,18.39,1,0.45,Y,6
30,67000,MORTGAGE,6.0,HOMEIMPROVEMENT,10000,6.99,0,0.15,N,6
32,67000,MORTGAGE,16.0,DEBTCONSOLIDATION,4000,,0,0.06,N,9
33,24000,RENT,6.0,DEBTCONSOLIDATION,10000,8.9,1,0.42,N,5
27,24000,RENT,,MEDICAL,10000,13.23,1,0.42,N,8
34,67000,MORTGAGE,4.0,DEBTCONSOLIDATION,6400,13.23,0,0.1,N,7
35,67000,MORTGAGE,8.0,EDUCATION,7000,7.14,0,0.1,N,8
35,67000,MORTGAGE,10.0,PERSONAL,3300,7.88,0,0.05,N,6
28,67000,MORTGAGE,3.0,VENTURE,14400,9.88,0,0.21,N,10
29,61000,MORTGAGE,9.0,HOMEIMPROVEMENT,15000,9.88,1,0.25,N,9
28,24000,RENT,0.0,PERSONAL,10000,12.87,1,0.42,Y,10
29,67000,OWN,14.0,MEDICAL,3600,7.51,0,0.05,N,10
27,24000,RENT,0.0,MEDICAL,10000,7.68,1,0.42,N,9
29,67000,MORTGAGE,13.0,HOMEIMPROVEMENT,10000,7.14,0,0.15,N,6
32,67000,MORTGAGE,12.0,MEDICAL,10000,10.25,0,0.15,N,9
33,67000,MORTGAGE,6.0,DEBTCONSOLIDATION,25000,10.99,0,0.37,N,6
27,67000,MORTGAGE,11.0,EDUCATION,24250,14.96,0,0.36,N,8
27,24500,RENT,3.0,MEDICAL,10000,10.25,1,0.41,N,7
27,24600,RENT,0.0,DEBTCONSOLIDATION,10000,,1,0.41,N,8
32,67000,OWN,12.0,HOMEIMPROVEMENT,20000,11.83,0,0.3,N,7
32,25000,RENT,1.0,DEBTCONSOLIDATION,10000,8.49,1,0.4,N,10
34,25000,RENT,0.0,MEDICAL,10000,7.29,1,0.4,N,9
34,67014,MORTGAGE,18.0,VENTURE,16000,13.22,0,0.24,N,8
27,67068,OWN,11.0,PERSONAL,5000,,0,0.07,N,10
31,67200,MORTGAGE,2.0,PERSONAL,10000,6.03,0,0.15,N,7
29,25368,RENT,0.0,HOMEIMPROVEMENT,10000,11.34,1,0.39,N,5
27,67200,MORTGAGE,2.0,HOMEIMPROVEMENT,10750,6.91,0,0.16,N,6
34,26000,RENT,2.0,VENTURE,10000,12.42,1,0.38,N,7
32,52020,MORTGAGE,5.0,MEDICAL,15000,11.03,1,0.25,N,6
29,67222,MORTGAGE,4.0,DEBTCONSOLIDATION,10000,11.14,0,0.15,N,9
28,67386,MORTGAGE,11.0,HOMEIMPROVEMENT,1500,6.91,0,0.02,N,6
29,67422,MORTGAGE,13.0,EDUCATION,12800,11.49,0,0.19,N,8
27,26400,RENT,9.0,EDUCATION,10000,10.25,1,0.38,N,9
27,67500,MORTGAGE,0.0,DEBTCONSOLIDATION,1000,7.4,0,0.01,N,7
27,27000,RENT,6.0,DEBTCONSOLIDATION,10000,15.62,1,0.37,N,6
34,27600,RENT,5.0,DEBTCONSOLIDATION,10000,10.37,1,0.36,N,6
35,67641,MORTGAGE,6.0,VENTURE,10000,8.0,0,0.15,N,5
30,67642,MORTGAGE,5.0,PERSONAL,17000,11.58,0,0.25,N,6
34,67656,OWN,18.0,VENTURE,11000,7.88,0,0.16,N,8
29,28000,RENT,0.0,MEDICAL,10000,12.84,1,0.36,N,9
30,67692,MORTGAGE,,PERSONAL,23200,15.96,0,0.34,Y,7
29,67992,MORTGAGE,0.0,HOMEIMPROVEMENT,2000,7.43,0,0.03,N,7
28,30000,RENT,12.0,MEDICAL,10000,17.58,1,0.33,N,5
28,30000,RENT,3.0,PERSONAL,10000,8.9,1,0.33,N,5
31,68000,OWN,1.0,VENTURE,8000,7.9,0,0.12,N,5
27,68000,MORTGAGE,0.0,HOMEIMPROVEMENT,3000,14.65,0,0.04,Y,10
27,30000,RENT,3.0,MEDICAL,10000,17.58,1,0.33,N,6
35,68000,MORTGAGE,19.0,PERSONAL,32000,19.03,0,0.47,Y,7
